,verse,count,proportion
14368,daniel 11:42,1,3.0629090897953057e-06
14297,acts 4:16,1,3.0629090897953057e-06
14303,galatians 3:12,1,3.0629090897953057e-06
14409,leviticus 25:17,1,3.0629090897953057e-06
14410,1 thessalonians 3:24,1,3.0629090897953057e-06
14413,1 chronicles 20:2,1,3.0629090897953057e-06
14415,job 19:9,1,3.0629090897953057e-06
14397,proverbs 34:18,1,3.0629090897953057e-06
14398,nahum 7:16,1,3.0629090897953057e-06
14399,numbers 4:11,1,3.0629090897953057e-06
14402,deuteronomy 31:17,1,3.0629090897953057e-06
14361,daniel 11:24,1,3.0629090897953057e-06
14362,daniel 11:27,1,3.0629090897953057e-06
14363,daniel 11:28,1,3.0629090897953057e-06
14349,daniel 11:6,1,3.0629090897953057e-06
14350,daniel 11:9,1,3.0629090897953057e-06
14351,daniel 11:10,1,3.0629090897953057e-06
14352,daniel 11:11,1,3.0629090897953057e-06
14356,daniel 11:16,1,3.0629090897953057e-06
14277,revelation 9:14,1,3.0629090897953057e-06
14281,2 chronicles 18:16,1,3.0629090897953057e-06
14269,psalm 106:36,1,3.0629090897953057e-06
14270,leviticus 17:7,1,3.0629090897953057e-06
14271,isaiah 13:21,1,3.0629090897953057e-06
14272,2 chronicles 11:15,1,3.0629090897953057e-06
16256,genesis 25:14,1,3.0629090897953057e-06
16258,exodus 9:7,1,3.0629090897953057e-06
14254,2 kings 17:1,1,3.0629090897953057e-06
14313,joshua 7:14,1,3.0629090897953057e-06
14314,joshua 7:15,1,3.0629090897953057e-06
1023,acts 12:13,1,3.0629090897953057e-06
14234,isaiah 19:20,1,3.0629090897953057e-06
14237,2 samuel 18:5,1,3.0629090897953057e-06
14239,nehemiah 7:4,1,3.0629090897953057e-06
14230,luke 22:9,1,3.0629090897953057e-06
16272,mark 15:45,1,3.0629090897953057e-06
16273,exodus 35:21,1,3.0629090897953057e-06
16274,deuteronomy 27:12,1,3.0629090897953057e-06
16261,psalm 78:8,1,3.0629090897953057e-06
16265,esther 6:2,1,3.0629090897953057e-06
16267,1 chronicles 9:26,1,3.0629090897953057e-06
14267,nahum 17:1,1,3.0629090897953057e-06
14251,psalm 38:17,1,3.0629090897953057e-06
16220,joshua 13:2,1,3.0629090897953057e-06
16225,psalm 119:129,1,3.0629090897953057e-06
16210,isaiah 25:2,1,3.0629090897953057e-06
16211,1 thessalonians 30:3,1,3.0629090897953057e-06
16212,psalm 65:6,1,3.0629090897953057e-06
16215,psalm 115:5,1,3.0629090897953057e-06
16217,psalm 115:7,1,3.0629090897953057e-06
16271,luke 11:25,1,3.0629090897953057e-06
16279,john 10:34,1,3.0629090897953057e-06
16280,jeremiah 36:1,1,3.0629090897953057e-06
16281,genesis 43:9,1,3.0629090897953057e-06
16283,ezra 4:12,1,3.0629090897953057e-06
16334,1 kings 16:29,1,3.0629090897953057e-06
16335,2 kings 13:1,1,3.0629090897953057e-06
16336,2 kings 13:10,1,3.0629090897953057e-06
16338,2 kings 2:18,1,3.0629090897953057e-06
14247,1 thessalonians 7:57,1,3.0629090897953057e-06
14248,colossians 4:22,1,3.0629090897953057e-06
14240,1 thessalonians 8:23,1,3.0629090897953057e-06
16284,ezra 9:9,1,3.0629090897953057e-06
16285,1 corinthians 9:29,1,3.0629090897953057e-06
16286,job 6:18,1,3.0629090897953057e-06
16288,hosea 1:14,1,3.0629090897953057e-06
16276,ecclesiastes 14:2,1,3.0629090897953057e-06
16295,2 kings 6:23,1,3.0629090897953057e-06
16296,acts 27:12,1,3.0629090897953057e-06
14199,psalm 51:18,1,3.0629090897953057e-06
14205,1 kings 11:14,1,3.0629090897953057e-06
14196,deuteronomy 15:2,1,3.0629090897953057e-06
14198,isaiah 60:15,1,3.0629090897953057e-06
14241,1 corinthians 7:27,1,3.0629090897953057e-06
14244,judges 17:28,1,3.0629090897953057e-06
16259,exodus 10:15,1,3.0629090897953057e-06
16246,1 samuel 21:3,1,3.0629090897953057e-06
16247,1 samuel 21:4,1,3.0629090897953057e-06
16248,1 samuel 21:6,1,3.0629090897953057e-06
16302,matthew 22:41,1,3.0629090897953057e-06
16304,proverbs 24:21,1,3.0629090897953057e-06
16308,ecclesiastes 1:15,1,3.0629090897953057e-06
16293,2 kings 6:11,1,3.0629090897953057e-06
14126,job 34:15,1,3.0629090897953057e-06
14127,2 john 13:5,1,3.0629090897953057e-06
14128,2 john 13:14,1,3.0629090897953057e-06
14131,numbers 2:3,1,3.0629090897953057e-06
14132,numbers 2:10,1,3.0629090897953057e-06
14172,revelation 10:50,1,3.0629090897953057e-06
16317,numbers 35:31,1,3.0629090897953057e-06
16319,1 john 7:1,1,3.0629090897953057e-06
14209,hosea 3:11,1,3.0629090897953057e-06
14210,joshua 16:4,1,3.0629090897953057e-06
14212,zechariah 11:15,1,3.0629090897953057e-06
14214,1 thessalonians 30:30,1,3.0629090897953057e-06
14215,1 thessalonians 25:1,1,3.0629090897953057e-06
14134,numbers 2:18,1,3.0629090897953057e-06
14135,numbers 2:25,1,3.0629090897953057e-06
14125,ezekiel 43:8,1,3.0629090897953057e-06
14165,john 28:1,1,3.0629090897953057e-06
14168,job 8:10,1,3.0629090897953057e-06
14155,psalm 116:4,1,3.0629090897953057e-06
14156,2 Thessalonians 6:14,1,3.0629090897953057e-06
14157,jude 5:4,1,3.0629090897953057e-06
14163,isaiah 32:20,1,3.0629090897953057e-06
14219,deuteronomy 13:3,1,3.0629090897953057e-06
14224,nehemiah 1:7,1,3.0629090897953057e-06
16339,psalm 89:5,1,3.0629090897953057e-06
16340,proverbs 7:4,1,3.0629090897953057e-06
16325,1 samuel 11:5,1,3.0629090897953057e-06
16326,joshua 12:2,1,3.0629090897953057e-06
16329,psalm 109:105,1,3.0629090897953057e-06
16331,2 kings 3:14,1,3.0629090897953057e-06
16332,ezekiel 33:3,1,3.0629090897953057e-06
16333,ezekiel 3:21,1,3.0629090897953057e-06
1063,isaiah 37:22,1,3.0629090897953057e-06
16350,john 7:12,1,3.0629090897953057e-06
16351,2 chronicles 26:18,1,3.0629090897953057e-06
16354,1 samuel 16:19,1,3.0629090897953057e-06
16355,1 thessalonians 15:5,1,3.0629090897953057e-06
16357,ezra 17:6,1,3.0629090897953057e-06
16342,1 timothy 6:2,1,3.0629090897953057e-06
16349,2 corinthians 12:13,1,3.0629090897953057e-06
14092,1 peter 7:2,1,3.0629090897953057e-06
14093,isaiah 30:31,1,3.0629090897953057e-06
14096,2 peter 5:10,1,3.0629090897953057e-06
14144,romans 18:3,1,3.0629090897953057e-06
14148,john 6:3,1,3.0629090897953057e-06
14151,isaiah 66:20,1,3.0629090897953057e-06
14154,proverbs 7:8,1,3.0629090897953057e-06
14143,nahum 7:26,1,3.0629090897953057e-06
16360,judges 5:16,1,3.0629090897953057e-06
16362,lamentations 4:1,1,3.0629090897953057e-06
16363,numbers 23:8,1,3.0629090897953057e-06
16364,deuteronomy 30:3,1,3.0629090897953057e-06
14106,jeremiah 32:16,1,3.0629090897953057e-06
14088,ecclesiastes 3:5,1,3.0629090897953057e-06
14090,john 15:55,1,3.0629090897953057e-06
14091,1 peter 6:1,1,3.0629090897953057e-06
16320,1 thessalonians 1:67,1,3.0629090897953057e-06
16322,deuteronomy 28:2,1,3.0629090897953057e-06
16311,jeremiah 50:38,1,3.0629090897953057e-06
16316,ezra 8:18,1,3.0629090897953057e-06
16367,1 corinthians 28:27,1,3.0629090897953057e-06
16368,ezekiel 34:14,1,3.0629090897953057e-06
16370,ezekiel 34:17,1,3.0629090897953057e-06
16371,ezekiel 34:24,1,3.0629090897953057e-06
14030,1 chronicles 4:19,1,3.0629090897953057e-06
14080,genesis 29:23,1,3.0629090897953057e-06
16382,isaiah 13:13,1,3.0629090897953057e-06
16383,isaiah 24:1,1,3.0629090897953057e-06
288,2 chronicles 23:10,1,3.0629090897953057e-06
289,exodus 28:33,1,3.0629090897953057e-06
302,luke 19:21,1,3.0629090897953057e-06
16374,genesis 64:4,1,3.0629090897953057e-06
14122,exodus 24:32,1,3.0629090897953057e-06
14123,genesis 29:21,1,3.0629090897953057e-06
14108,ezekiel 47:7,1,3.0629090897953057e-06
14113,hosea 13:9,1,3.0629090897953057e-06
14038,daniel 2:49,1,3.0629090897953057e-06
14039,1 samuel 12:10,1,3.0629090897953057e-06
14027,psalm 119:38,1,3.0629090897953057e-06
14028,nahum 22:30,1,3.0629090897953057e-06
14062,2 john 6:29,1,3.0629090897953057e-06
14066,2 john 16:2,1,3.0629090897953057e-06
14067,job 2:16,1,3.0629090897953057e-06
14068,job 2:17,1,3.0629090897953057e-06
14118,jeremiah 30:23,1,3.0629090897953057e-06
14119,jude 7:00,1,3.0629090897953057e-06
14120,colossians 7:10,1,3.0629090897953057e-06
14121,genesis 48:21,1,3.0629090897953057e-06
16388,joel 3:20,1,3.0629090897953057e-06
16389,psalm 46:8,1,3.0629090897953057e-06
16391,1 kings 22:30,1,3.0629090897953057e-06
16384,isaiah 24:20,1,3.0629090897953057e-06
14071,2 kings 19:11,1,3.0629090897953057e-06
14075,2 samuel 24:18,1,3.0629090897953057e-06
14076,proverbs 28:24,1,3.0629090897953057e-06
14061,psalm 18:9,1,3.0629090897953057e-06
1136,galatians 4:27,1,3.0629090897953057e-06
14019,matthew 21:20,1,3.0629090897953057e-06
14022,1 thessalonians 28:1,1,3.0629090897953057e-06
14015,exodus 21:7,1,3.0629090897953057e-06
1120,psalm 65:13,1,3.0629090897953057e-06
1121,psalm 96:12,1,3.0629090897953057e-06
16405,exodus 4:17,1,3.0629090897953057e-06
16407,psalm 113:1,1,3.0629090897953057e-06
14055,mark 12:35,1,3.0629090897953057e-06
14058,ruth 4:2,1,3.0629090897953057e-06
13972,1 kings 18:5,1,3.0629090897953057e-06
13976,genesis 9:29,1,3.0629090897953057e-06
13978,psalm 17:5,1,3.0629090897953057e-06
13964,acts 23:14,1,3.0629090897953057e-06
13966,acts 11:11,1,3.0629090897953057e-06
13971,micah 2:10,1,3.0629090897953057e-06
16418,luke 21:47,1,3.0629090897953057e-06
14007,exodus 23:4,1,3.0629090897953057e-06
14009,ezekiel 10:15,1,3.0629090897953057e-06
14014,numbers 25:12,1,3.0629090897953057e-06
13997,matthew 14:7,1,3.0629090897953057e-06
13998,genesis 28:6,1,3.0629090897953057e-06
14001,ezekiel 4:1,1,3.0629090897953057e-06
14052,1 corinthians 7:26,1,3.0629090897953057e-06
16379,acts 21:20,1,3.0629090897953057e-06
16381,micah 7:17,1,3.0629090897953057e-06
16425,ezra 12:17,1,3.0629090897953057e-06
16426,isaiah 60:5,1,3.0629090897953057e-06
16428,lamentations 3:47,1,3.0629090897953057e-06
16429,psalm 17:2,1,3.0629090897953057e-06
16413,psalm 32:80,1,3.0629090897953057e-06
16415,deuteronomy 18:16,1,3.0629090897953057e-06
13991,hosea 3:17,1,3.0629090897953057e-06
13980,joshua 39:2,1,3.0629090897953057e-06
13982,leviticus 14:4,1,3.0629090897953057e-06
13983,amos 4:6,1,3.0629090897953057e-06
16438,1 samuel 8:19,1,3.0629090897953057e-06
16439,joshua 23:5,1,3.0629090897953057e-06
16442,deuteronomy 30:8,1,3.0629090897953057e-06
16443,deuteronomy 9:4,1,3.0629090897953057e-06
13949,2 corinthians 15:58,1,3.0629090897953057e-06
13934,ezekiel 43:1,1,3.0629090897953057e-06
13935,1 samuel 24:20,1,3.0629090897953057e-06
13936,1 samuel 26:23,1,3.0629090897953057e-06
13937,psalm 35:10,1,3.0629090897953057e-06
13988,proverbs 8:14,1,3.0629090897953057e-06
13989,nahum 20:8,1,3.0629090897953057e-06
13990,ecclesiastes 2:22,1,3.0629090897953057e-06
16456,joshua 2:2,1,3.0629090897953057e-06
16458,2 samuel 15:37,1,3.0629090897953057e-06
16461,judges 19:19,1,3.0629090897953057e-06
16447,psalm 94:20,1,3.0629090897953057e-06
16452,luke 23:25,1,3.0629090897953057e-06
16453,leviticus 27:10,1,3.0629090897953057e-06
13938,mark 28:9,1,3.0629090897953057e-06
13943,1 kings 6:3,1,3.0629090897953057e-06
16408,psalm 21:13,1,3.0629090897953057e-06
16410,hosea 10:17,1,3.0629090897953057e-06
16411,ezekiel 8:13,1,3.0629090897953057e-06
16396,1 thessalonians 27:12,1,3.0629090897953057e-06
16398,nehemiah 9:29,1,3.0629090897953057e-06
16400,nahum 27:24,1,3.0629090897953057e-06
16404,john 11:31,1,3.0629090897953057e-06
16455,hosea 11:5,1,3.0629090897953057e-06
16474,job 21:12,1,3.0629090897953057e-06
16475,2 chronicles 13:13,1,3.0629090897953057e-06
16476,ezekiel 6:1,1,3.0629090897953057e-06
16477,zechariah 8:1,1,3.0629090897953057e-06
16463,habakkuk 3:15,1,3.0629090897953057e-06
16465,job 21:27,1,3.0629090897953057e-06
16468,deuteronomy 12:12,1,3.0629090897953057e-06
16469,joel 1:16,1,3.0629090897953057e-06
13915,isaiah 30:33,1,3.0629090897953057e-06
13902,nahum 10:22,1,3.0629090897953057e-06
13903,leviticus 1:10,1,3.0629090897953057e-06
13905,leviticus 3:1,1,3.0629090897953057e-06
13906,leviticus 6:17,1,3.0629090897953057e-06
13956,1 john 2:282,1,3.0629090897953057e-06
13958,nehemiah 6:13,1,3.0629090897953057e-06
16473,jeremiah 9:7,1,3.0629090897953057e-06
16479,1 thessalonians 24:10,1,3.0629090897953057e-06
16481,zechariah 16:9,1,3.0629090897953057e-06
16483,ezekiel 16:33,1,3.0629090897953057e-06
16484,revelation 18:24,1,3.0629090897953057e-06
16487,ezekiel 33:13,1,3.0629090897953057e-06
16488,2 thessalonians 5:21,1,3.0629090897953057e-06
13913,job 14:21,1,3.0629090897953057e-06
13914,ezekiel 22:14,1,3.0629090897953057e-06
16445,nahum 15:20,1,3.0629090897953057e-06
16446,1 kings 14:30,1,3.0629090897953057e-06
16430,1 corinthians 14:32,1,3.0629090897953057e-06
16434,genesis 24:44,1,3.0629090897953057e-06
16436,1 samuel 7:15,1,3.0629090897953057e-06
16489,acts 19:39,1,3.0629090897953057e-06
16491,2 kings 13:19,1,3.0629090897953057e-06
16493,ezra 19:10,1,3.0629090897953057e-06
13891,judges 10:15,1,3.0629090897953057e-06
13892,exodus 27:12,1,3.0629090897953057e-06
16505,deuteronomy 9:21,1,3.0629090897953057e-06
16506,1 corinthians 2:19,1,3.0629090897953057e-06
16508,joshua 8:6,1,3.0629090897953057e-06
16509,nahum 12:12,1,3.0629090897953057e-06
16510,job 11:3,1,3.0629090897953057e-06
16512,deuteronomy 14:2829,1,3.0629090897953057e-06
13871,ezekiel 3:8,1,3.0629090897953057e-06
13920,1 john 4:5,1,3.0629090897953057e-06
13846,exodus 29:36,1,3.0629090897953057e-06
13848,romans 16:14,1,3.0629090897953057e-06
13900,nehemiah 2:12,1,3.0629090897953057e-06
13886,1 peter 8:7,1,3.0629090897953057e-06
13888,1 thessalonians 2:29,1,3.0629090897953057e-06
13890,psalm 35:5,1,3.0629090897953057e-06
16517,ezra 21:2,1,3.0629090897953057e-06
16518,1 kings 6:20,1,3.0629090897953057e-06
16519,hosea 9:9,1,3.0629090897953057e-06
16520,zechariah 36:1,1,3.0629090897953057e-06
13876,acts 9:8,1,3.0629090897953057e-06
13877,psalm 6:3,1,3.0629090897953057e-06
13879,job 39:19,1,3.0629090897953057e-06
13866,jeremiah 17:3,1,3.0629090897953057e-06
16521,revelation 11:8,1,3.0629090897953057e-06
16523,lamentations 5:21,1,3.0629090897953057e-06
16524,matthew 26:7,1,3.0629090897953057e-06
16527,genesis 43:23,1,3.0629090897953057e-06
16528,genesis 38:10,1,3.0629090897953057e-06
16513,acts 22:29,1,3.0629090897953057e-06
16515,ezra 2:15,1,3.0629090897953057e-06
16516,job 19:22,1,3.0629090897953057e-06
13831,2 kings 5:25,1,3.0629090897953057e-06
16540,joshua 4:59,1,3.0629090897953057e-06
16541,1 corinthians 14:2626,1,3.0629090897953057e-06
16542,1 corinthians 14:3939,1,3.0629090897953057e-06
16543,leviticus 24:2,1,3.0629090897953057e-06
16545,mark 122:40,1,3.0629090897953057e-06
16532,zechariah 6:33,1,3.0629090897953057e-06
16535,jeremiah 47:2,1,3.0629090897953057e-06
13856,psalm 50:19,1,3.0629090897953057e-06
13781,ecclesiastes 5:24,1,3.0629090897953057e-06
13782,psalm 72:5,1,3.0629090897953057e-06
13788,joshua 3:45,1,3.0629090897953057e-06
13774,nahum 26:8,1,3.0629090897953057e-06
13837,joshua 9:4,1,3.0629090897953057e-06
13824,genesis 30:6,1,3.0629090897953057e-06
13830,proverbs 28:16,1,3.0629090897953057e-06
16550,leviticus 20:23,1,3.0629090897953057e-06
16553,1 samuel 8:8,1,3.0629090897953057e-06
13820,genesis 29:12,1,3.0629090897953057e-06
13858,isaiah 3:8,1,3.0629090897953057e-06
13859,leviticus 25:4,1,3.0629090897953057e-06
13864,nahum 2:3,1,3.0629090897953057e-06
13865,deuteronomy 4:22,1,3.0629090897953057e-06
1277,ezekiel 13:4,1,3.0629090897953057e-06
16497,1 thessalonians 9:1,1,3.0629090897953057e-06
16498,proverbs 8:4,1,3.0629090897953057e-06
16555,song of solomon 2:3,1,3.0629090897953057e-06
16556,leviticus 5:5,1,3.0629090897953057e-06
16558,nehemiah 13:17,1,3.0629090897953057e-06
16559,nehemiah 6:6,1,3.0629090897953057e-06
16546,exodus 22:8,1,3.0629090897953057e-06
16547,jeremiah 35:15,1,3.0629090897953057e-06
13721,hosea 13:5,1,3.0629090897953057e-06
13724,deuteronomy 13:30,1,3.0629090897953057e-06
13726,ecclesiastes 10:23,1,3.0629090897953057e-06
13765,romans 4:2,1,3.0629090897953057e-06
13767,matthew 27:64,1,3.0629090897953057e-06
13769,matthew 27:41,1,3.0629090897953057e-06
13758,1 chronicles 10:39,1,3.0629090897953057e-06
13759,1 chronicles 10:40,1,3.0629090897953057e-06
13749,romans 12:29,1,3.0629090897953057e-06
13750,jeremiah 18:10,1,3.0629090897953057e-06
13751,luke 1:59,1,3.0629090897953057e-06
13802,proverbs 18:28,1,3.0629090897953057e-06
13790,joshua 5:82,1,3.0629090897953057e-06
13792,1 thessalonians 15:2,1,3.0629090897953057e-06
13793,2 timothy 9:10,1,3.0629090897953057e-06
13796,2 samuel 15:30,1,3.0629090897953057e-06
16579,zechariah 9:19,1,3.0629090897953057e-06
16580,isaiah 61:31,1,3.0629090897953057e-06
16582,revelation 6:14,1,3.0629090897953057e-06
16583,1 kings 22:18,1,3.0629090897953057e-06
16585,judges 18:4,1,3.0629090897953057e-06
16586,judges 18:6,1,3.0629090897953057e-06
13747,genesis 24:8,1,3.0629090897953057e-06
13748,joshua 18:10,1,3.0629090897953057e-06
16536,psalm 69:1,1,3.0629090897953057e-06
16587,judges 18:19,1,3.0629090897953057e-06
16588,judges 18:27,1,3.0629090897953057e-06
16589,ezra 2:25,1,3.0629090897953057e-06
16590,1 kings 11:12,1,3.0629090897953057e-06
16591,1 chronicles 22:10,1,3.0629090897953057e-06
16592,genesis 40:5,1,3.0629090897953057e-06
16578,hosea 9:5,1,3.0629090897953057e-06
13663,1 thessalonians 9:29,1,3.0629090897953057e-06
13648,ruth 3:5,1,3.0629090897953057e-06
13650,song of solomon 18:14,1,3.0629090897953057e-06
13701,leviticus 26:15,1,3.0629090897953057e-06
13703,hosea 8:20,1,3.0629090897953057e-06
13708,job 38:31,1,3.0629090897953057e-06
13709,joshua 18:25,1,3.0629090897953057e-06
13699,zechariah 7:25,1,3.0629090897953057e-06
13677,daniel 10:7,1,3.0629090897953057e-06
13729,2 john 8:43,1,3.0629090897953057e-06
13730,2 john 8:41,1,3.0629090897953057e-06
13731,2 john 8:48,1,3.0629090897953057e-06
13732,1 thessalonians 11:30,1,3.0629090897953057e-06
13736,judges 6:28,1,3.0629090897953057e-06
1299,genesis 5:20,1,3.0629090897953057e-06
1307,deuteronomy 21:20,1,3.0629090897953057e-06
16615,deuteronomy 32:18,1,3.0629090897953057e-06
16616,2 corinthians 13:7,1,3.0629090897953057e-06
16617,3 john 1:12,1,3.0629090897953057e-06
287,1 corinthians 14:7,1,3.0629090897953057e-06
16610,revelation 2:230,1,3.0629090897953057e-06
13684,leviticus 25:35,1,3.0629090897953057e-06
13673,ezekiel 16:27,1,3.0629090897953057e-06
13675,1 kings 9:7,1,3.0629090897953057e-06
13760,1 chronicles 2:19,1,3.0629090897953057e-06
16571,exodus 9:35,1,3.0629090897953057e-06
16575,1 kings 1:50,1,3.0629090897953057e-06
16577,leviticus 4:30,1,3.0629090897953057e-06
16566,genesis 5:7,1,3.0629090897953057e-06
16568,2 kings 14:24,1,3.0629090897953057e-06
16569,exodus 6:1,1,3.0629090897953057e-06
16612,ecclesiastes 23:1,1,3.0629090897953057e-06
13583,daniel 2:576,1,3.0629090897953057e-06
13585,john 9:28,1,3.0629090897953057e-06
13642,hosea 4:41,1,3.0629090897953057e-06
13629,job 29:17,1,3.0629090897953057e-06
16627,zechariah 7:8,1,3.0629090897953057e-06
16628,jude 4:00,1,3.0629090897953057e-06
16633,isaiah 42:11,1,3.0629090897953057e-06
16635,revelation 12:15,1,3.0629090897953057e-06
13616,2 john 1:12,1,3.0629090897953057e-06
13619,romans 15:32,1,3.0629090897953057e-06
13666,2 samuel 11:12,1,3.0629090897953057e-06
13672,exodus 34:24,1,3.0629090897953057e-06
1317,joshua 8:18,1,3.0629090897953057e-06
13595,ruth 21:5,1,3.0629090897953057e-06
13598,romans 21:6,1,3.0629090897953057e-06
13582,daniel 2:573,1,3.0629090897953057e-06
16637,1 samuel 3:35,1,3.0629090897953057e-06
16639,1 samuel 1:12,1,3.0629090897953057e-06
16641,romans 4:22,1,3.0629090897953057e-06
16644,matthew 10:9,1,3.0629090897953057e-06
13622,deuteronomy 12:18,1,3.0629090897953057e-06
13628,isaiah 9:18,1,3.0629090897953057e-06
13610,psalm 105:43,1,3.0629090897953057e-06
13615,job 29:13,1,3.0629090897953057e-06
259,1 corinthians 12:19,1,3.0629090897953057e-06
16595,nahum 3:14,1,3.0629090897953057e-06
16596,acts 27:18,1,3.0629090897953057e-06
16599,acts 27:28,1,3.0629090897953057e-06
16645,revelation 18:12,1,3.0629090897953057e-06
16647,2 chronicles 19:11,1,3.0629090897953057e-06
16651,hosea 16:11,1,3.0629090897953057e-06
16652,hosea 12:24,1,3.0629090897953057e-06
13520,acts 5:22,1,3.0629090897953057e-06
13523,jeremiah 34:8,1,3.0629090897953057e-06
13575,deuteronomy 29:3,1,3.0629090897953057e-06
13579,deuteronomy 9:17,1,3.0629090897953057e-06
13580,2 thessalonians 22:8,1,3.0629090897953057e-06
13581,jeremiah 51:63,1,3.0629090897953057e-06
13565,ruth 1:15,1,3.0629090897953057e-06
16663,nahum 13:52,1,3.0629090897953057e-06
13562,judges 6:21,1,3.0629090897953057e-06
13553,psalm 69:36,1,3.0629090897953057e-06
13602,jeremiah 6:4,1,3.0629090897953057e-06
13607,psalm 89:16,1,3.0629090897953057e-06
1370,deuteronomy 31:11,1,3.0629090897953057e-06
13532,jeremiah 9:9,1,3.0629090897953057e-06
13516,2 kings 8:4,1,3.0629090897953057e-06
13519,matthew 9:25,1,3.0629090897953057e-06
16669,jeremiah 18:7,1,3.0629090897953057e-06
16670,ecclesiastes 3:18,1,3.0629090897953057e-06
16672,acts 22:18,1,3.0629090897953057e-06
16674,1 chronicles 9:33,1,3.0629090897953057e-06
16676,1 samuel 20:16,1,3.0629090897953057e-06
13556,1 thessalonians 2:33,1,3.0629090897953057e-06
13557,1 thessalonians 6:19,1,3.0629090897953057e-06
13560,2 thessalonians 56:1,1,3.0629090897953057e-06
16619,2 chronicles 19:6,1,3.0629090897953057e-06
16620,2 chronicles 19:5,1,3.0629090897953057e-06
16621,2 chronicles 19:9,1,3.0629090897953057e-06
16623,song of solomon 4:10,1,3.0629090897953057e-06
16624,ecclesiastes 12:22,1,3.0629090897953057e-06
16626,jeremiah 26:4,1,3.0629090897953057e-06
16680,isaiah 46:13,1,3.0629090897953057e-06
16683,genesis 49:21,1,3.0629090897953057e-06
16697,genesis 40:30,1,3.0629090897953057e-06
16698,nehemiah 12:46,1,3.0629090897953057e-06
16685,1 chronicles 2:42,1,3.0629090897953057e-06
16686,1 chronicles 2:46,1,3.0629090897953057e-06
16689,psalm 119:163,1,3.0629090897953057e-06
16690,psalm 119:113,1,3.0629090897953057e-06
16691,psalm 119:108,1,3.0629090897953057e-06
16692,zechariah 31:2,1,3.0629090897953057e-06
13495,mark 8:20,1,3.0629090897953057e-06
13497,hosea 25:38,1,3.0629090897953057e-06
13536,genesis 63:10,1,3.0629090897953057e-06
13537,nahum 22:35,1,3.0629090897953057e-06
13538,nahum 22:36,1,3.0629090897953057e-06
13539,nahum 22:38,1,3.0629090897953057e-06
13533,amos 7:3,1,3.0629090897953057e-06
16695,zechariah 1:8,1,3.0629090897953057e-06
16716,isaiah 43:22,1,3.0629090897953057e-06
16704,2 thessalonians 5:3,1,3.0629090897953057e-06
16706,2 kings 21:18,1,3.0629090897953057e-06
16707,nehemiah 3:15,1,3.0629090897953057e-06
16708,isaiah 28:8,1,3.0629090897953057e-06
13499,2 samuel 5:23,1,3.0629090897953057e-06
13500,2 samuel 5:25,1,3.0629090897953057e-06
13491,mark 8:4,1,3.0629090897953057e-06
16666,deuteronomy 10:9,1,3.0629090897953057e-06
16668,ezekiel 33:16,1,3.0629090897953057e-06
16654,job 19:10,1,3.0629090897953057e-06
16655,john 7:8,1,3.0629090897953057e-06
16657,judges 10:4,1,3.0629090897953057e-06
16659,ezra 118:26,1,3.0629090897953057e-06
16711,ezekiel 16:1,1,3.0629090897953057e-06
16714,isaiah 43:14,1,3.0629090897953057e-06
13472,2 chronicles 29:11,1,3.0629090897953057e-06
13475,joel 3:4,1,3.0629090897953057e-06
13478,jeremiah 15:20,1,3.0629090897953057e-06
16729,zechariah 3:7,1,3.0629090897953057e-06
16730,1 john 5:8,1,3.0629090897953057e-06
16732,job 13:8,1,3.0629090897953057e-06
16719,psalm 139:21,1,3.0629090897953057e-06
16720,acts 12:27,1,3.0629090897953057e-06
1425,1 thessalonians 26:25,1,3.0629090897953057e-06
1446,ezekiel 33:24,1,3.0629090897953057e-06
1452,hebrews 8:4,1,3.0629090897953057e-06
13429,2 john 15:21,1,3.0629090897953057e-06
13430,1 chronicles 23:30,1,3.0629090897953057e-06
13432,2 chronicles 20:19,1,3.0629090897953057e-06
13434,psalm 68:24,1,3.0629090897953057e-06
13482,ecclesiastes 8:13,1,3.0629090897953057e-06
13466,genesis 27:4,1,3.0629090897953057e-06
13469,deuteronomy 32:51,1,3.0629090897953057e-06
13455,hosea 10:4,1,3.0629090897953057e-06
13458,jeremiah 21:10,1,3.0629090897953057e-06
13460,ezra 4:4,1,3.0629090897953057e-06
13508,deuteronomy 31:16,1,3.0629090897953057e-06
13509,genesis 4:11,1,3.0629090897953057e-06
13510,genesis 59:17,1,3.0629090897953057e-06
16742,job 38:5,1,3.0629090897953057e-06
16744,jeremiah 26:13,1,3.0629090897953057e-06
16735,genesis 35:13,1,3.0629090897953057e-06
16738,psalm 104:3,1,3.0629090897953057e-06
16740,isaiah 66:4,1,3.0629090897953057e-06
13461,jeremiah 29:5,1,3.0629090897953057e-06
13463,numbers 20:8,1,3.0629090897953057e-06
13465,daniel 5:1,1,3.0629090897953057e-06
13338,psalm 45:14,1,3.0629090897953057e-06
13327,jude 1:10,1,3.0629090897953057e-06
13328,ezekiel 39:13,1,3.0629090897953057e-06
13329,psalm 9:15,1,3.0629090897953057e-06
13330,acts 10:17,1,3.0629090897953057e-06
13334,revelation 18:20,1,3.0629090897953057e-06
13335,genesis 54:5,1,3.0629090897953057e-06
13391,judges 11:12,1,3.0629090897953057e-06
1470,2 chronicles 17:17,1,3.0629090897953057e-06
13369,jeremiah 7:21,1,3.0629090897953057e-06
